person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,cred_hist_to_age_ratio,debt_burden_index,person_home_ownership,loan_intent,cb_person_default_on_file,loan_status
40,27300,3.3,13200,14.79,0.4835,9,0.4091,0.0715,MORTGAGE,MEDICAL,Y,1
45,160900,17.5,17900,7.35,0.1112,6,0.2222,0.0082,MORTGAGE,PERSONAL,N,0
36,47500,0.9,26700,18.12,0.5621,5,0.2778,0.1019,OWN,VENTURE,N,0
45,46800,10.9,18500,14.74,0.3953,8,0.2963,0.0583,RENT,PERSONAL,N,0
60,28200,9.7,15300,16.68,0.5426,8,0.1905,0.0905,MORTGAGE,EDUCATION,N,0
33,71800,0.7,8600,9.01,0.1198,6,0.4,0.0108,OTHER,MEDICAL,Y,1
43,149500,0.6,13500,12.03,0.0903,8,0.32,0.0109,MORTGAGE,VENTURE,N,0
41,37900,2.1,25200,19.69,0.6649,9,0.3913,0.1309,MORTGAGE,DEBTCONSOLIDATION,Y,0
50,37000,0.6,16300,14.88,0.4405,6,0.1875,0.0655,MORTGAGE,MEDICAL,N,0
36,22400,0.9,12700,18.25,0.567,5,0.2778,0.1035,MORTGAGE,PERSONAL,N,0
57,64300,6.9,21900,13.04,0.3406,8,0.2051,0.0444,RENT,HOMEIMPROVEMENT,N,0
47,59500,2.8,10500,12.04,0.1765,6,0.2069,0.0213,RENT,PERSONAL,N,0
52,36500,2.6,10400,15.12,0.2849,8,0.2353,0.0431,RENT,PERSONAL,Y,1
25,97800,1.1,18900,12.92,0.1933,3,0.4286,0.025,RENT,EDUCATION,N,0
67,26400,1.0,10800,15.31,0.4091,11,0.2245,0.0626,RENT,VENTURE,N,0
43,65900,0.3,10300,10.66,0.1563,13,0.52,0.0167,MORTGAGE,DEBTCONSOLIDATION,N,0
33,27800,15.0,10300,15.35,0.3705,7,0.4667,0.0569,RENT,EDUCATION,N,0
70,52200,6.5,15100,10.53,0.2893,2,0.0385,0.0305,RENT,EDUCATION,N,0
54,49400,0.3,17900,12.28,0.3623,2,0.0556,0.0445,RENT,MEDICAL,N,0
49,67300,2.1,9000,,0.1337,7,0.2258,0.0169,MORTGAGE,EDUCATION,N,0
36,42900,0.6,8600,11.39,0.2005,3,0.1667,0.0228,MORTGAGE,PERSONAL,N,0
45,102000,3.2,14700,8.94,0.1441,5,0.1852,0.0129,RENT,PERSONAL,N,0
48,38800,1.6,16500,15.84,0.4253,4,0.1333,0.0674,MORTGAGE,MEDICAL,Y,0
48,79600,2.0,30500,14.19,0.3832,2,0.0667,0.0544,RENT,HOMEIMPROVEMENT,N,0
34,83800,2.8,15700,7.8,0.1874,8,0.5,0.0146,RENT,EDUCATION,N,0
40,23000,9.8,7100,13.85,0.3087,6,0.2727,0.0428,RENT,MEDICAL,N,0
41,55100,0.8,10600,14.76,0.1924,4,0.1739,0.0284,OWN,MEDICAL,N,0
34,137700,1.5,10700,11.26,0.0777,4,0.25,0.0087,MORTGAGE,DEBTCONSOLIDATION,Y,0
47,73200,6.3,26600,,0.3634,10,0.3448,0.046,MORTGAGE,MEDICAL,N,0
61,125400,13.4,8800,6.66,0.0702,3,0.0698,0.0047,RENT,MEDICAL,N,0
53,50900,2.4,5300,11.08,0.1041,4,0.1143,0.0115,RENT,EDUCATION,N,0
37,43100,19.0,29900,20.89,0.6937,2,0.1053,0.1449,MORTGAGE,VENTURE,N,0
46,106100,14.3,9300,7.6,0.0877,4,0.1429,0.0067,MORTGAGE,DEBTCONSOLIDATION,N,0
58,130800,6.8,13900,9.9,0.1063,7,0.175,0.0105,MORTGAGE,VENTURE,N,0
33,55300,1.2,30400,17.65,0.5497,6,0.4,0.097,RENT,EDUCATION,N,1
35,47700,5.1,5300,9.59,0.1111,5,0.2941,0.0107,MORTGAGE,MEDICAL,N,0
35,108400,3.0,17600,12.89,0.1624,2,0.1176,0.0209,MORTGAGE,VENTURE,N,0
56,29500,15.6,10300,16.62,0.3492,5,0.1316,0.058,MORTGAGE,PERSONAL,N,1
48,120100,3.3,2900,9.43,0.0241,8,0.2667,0.0023,RENT,EDUCATION,N,0
34,37200,0.8,7600,12.83,0.2043,7,0.4375,0.0262,MORTGAGE,PERSONAL,N,0
38,103500,0.3,8500,9.36,0.0821,17,0.85,0.0077,MORTGAGE,EDUCATION,Y,0
39,28500,6.8,12300,13.61,0.4316,10,0.4762,0.0587,RENT,MEDICAL,Y,0
48,21300,2.7,10000,16.91,0.4695,6,0.2,0.0794,MORTGAGE,HOMEIMPROVEMENT,N,0
62,28600,14.5,16100,16.81,0.5629,7,0.1591,0.0946,OTHER,PERSONAL,Y,1
26,25400,1.7,27400,16.27,1.0787,2,0.25,0.1755,RENT,EDUCATION,Y,1
35,119900,9.2,16000,7.42,0.1334,4,0.2353,0.0099,OWN,MEDICAL,N,0
41,53700,1.7,3000,6.34,0.0559,11,0.4783,0.0035,RENT,EDUCATION,N,0
38,85400,7.4,12300,12.97,0.144,3,0.15,0.0187,RENT,EDUCATION,N,0
39,28700,13.1,10200,12.52,0.3554,3,0.1429,0.0445,MORTGAGE,EDUCATION,N,0
45,50300,7.5,8000,12.92,0.159,6,0.2222,0.0205,RENT,DEBTCONSOLIDATION,Y,1
57,28600,2.4,19300,18.2,0.6748,6,0.1538,0.1228,OWN,DEBTCONSOLIDATION,N,1
66,44500,11.8,6800,7.71,0.1528,5,0.1042,0.0118,RENT,PERSONAL,N,0
41,50200,2.7,12300,12.57,0.245,8,0.3478,0.0308,RENT,EDUCATION,N,0
42,45700,2.0,15100,14.08,0.3304,2,0.0833,0.0465,RENT,VENTURE,Y,0
35,56700,4.0,7400,13.72,0.1305,6,0.3529,0.0179,MORTGAGE,PERSONAL,N,0
45,118500,1.6,15100,11.97,0.1274,8,0.2963,0.0152,MORTGAGE,PERSONAL,N,0
49,48600,0.9,23600,14.39,0.4856,9,0.2903,0.0699,MORTGAGE,MEDICAL,N,1
44,49500,6.1,12200,12.27,0.2465,3,0.1154,0.0302,RENT,DEBTCONSOLIDATION,Y,0
48,60800,3.8,16500,12.85,0.2714,4,0.1333,0.0349,MORTGAGE,VENTURE,N,0
39,93800,10.3,5000,10.67,0.0533,2,0.0952,0.0057,OWN,VENTURE,N,0
34,21300,4.2,7100,14.68,0.3333,2,0.125,0.0489,RENT,EDUCATION,N,1
46,37900,1.5,15200,16.33,0.4011,3,0.1071,0.0655,MORTGAGE,DEBTCONSOLIDATION,Y,1
46,95300,0.3,20100,13.12,0.2109,21,0.75,0.0277,RENT,VENTURE,N,0
36,70900,12.6,27400,14.0,0.3865,6,0.3333,0.0541,RENT,MEDICAL,N,0
47,109000,6.9,6100,9.59,0.056,2,0.069,0.0054,RENT,EDUCATION,N,0
70,82600,9.6,4500,7.41,0.0545,4,0.0769,0.004,OTHER,EDUCATION,N,0
44,61200,16.5,10600,14.59,0.1732,10,0.3846,0.0253,MORTGAGE,PERSONAL,N,0
46,28100,3.7,15200,18.81,0.5409,10,0.3571,0.1017,OWN,MEDICAL,N,0
48,34000,12.9,28000,19.53,0.8235,7,0.2333,0.1608,MORTGAGE,PERSONAL,N,0
50,29600,4.6,27700,19.92,0.9358,4,0.125,0.1864,RENT,EDUCATION,Y,1
34,24500,0.9,23800,20.07,0.9714,2,0.125,0.195,MORTGAGE,EDUCATION,Y,1
48,64800,6.3,22700,16.0,0.3503,2,0.0667,0.056,RENT,VENTURE,N,0
51,39400,8.2,11700,,0.297,4,0.1212,0.0376,RENT,VENTURE,N,0
44,152600,1.7,27100,,0.1776,2,0.0769,0.0225,RENT,PERSONAL,N,0
51,34600,5.4,18800,18.79,0.5434,10,0.303,0.1021,MORTGAGE,VENTURE,N,0
55,36000,8.6,7700,12.45,0.2139,6,0.1622,0.0266,RENT,VENTURE,N,0
42,84800,0.5,13400,9.89,0.158,7,0.2917,0.0156,RENT,HOMEIMPROVEMENT,N,0
48,43500,5.7,17500,18.34,0.4023,9,0.3,0.0738,MORTGAGE,EDUCATION,N,0
57,43900,2.1,10200,13.21,0.2323,7,0.1795,0.0307,RENT,DEBTCONSOLIDATION,N,1
37,40100,3.8,20900,12.74,0.5212,3,0.1579,0.0664,MORTGAGE,DEBTCONSOLIDATION,N,0
53,60100,3.0,13500,6.91,0.2246,5,0.1429,0.0155,RENT,PERSONAL,N,0
48,25500,2.2,23700,20.28,0.9294,4,0.1333,0.1885,RENT,MEDICAL,Y,1
37,51100,1.7,6800,10.7,0.1331,9,0.4737,0.0142,MORTGAGE,PERSONAL,N,0
49,35700,16.6,16600,16.79,0.465,7,0.2258,0.0781,MORTGAGE,DEBTCONSOLIDATION,N,0
29,26200,3.1,10000,14.1,0.3817,11,1.0,0.0538,RENT,EDUCATION,Y,1
46,60000,0.8,5900,5.45,0.0983,5,0.1786,0.0054,RENT,DEBTCONSOLIDATION,N,0
53,67400,0.3,12700,8.36,0.1884,4,0.1143,0.0158,RENT,PERSONAL,N,0
44,31000,10.1,18500,17.34,0.5968,7,0.2692,0.1035,RENT,HOMEIMPROVEMENT,N,1
43,25500,3.5,10500,16.83,0.4118,5,0.2,0.0693,MORTGAGE,DEBTCONSOLIDATION,N,0
70,30800,2.7,13300,15.26,0.4318,7,0.1346,0.0659,MORTGAGE,VENTURE,N,0
51,86400,1.2,19300,11.26,0.2234,6,0.1818,0.0252,RENT,EDUCATION,N,0
44,23000,0.4,12900,15.48,0.5609,17,0.6538,0.0868,RENT,MEDICAL,N,1
52,27600,0.4,4700,8.86,0.1703,4,0.1176,0.0151,RENT,HOMEIMPROVEMENT,N,0
46,81700,5.2,20500,12.01,0.2509,6,0.2143,0.0301,OWN,EDUCATION,N,0
32,49600,2.9,14600,11.8,0.2944,5,0.3571,0.0347,RENT,EDUCATION,N,0
45,25300,13.0,18200,21.19,0.7194,2,0.0741,0.1524,RENT,VENTURE,N,1
37,50400,6.5,22500,14.22,0.4464,10,0.5263,0.0635,MORTGAGE,MEDICAL,Y,1
69,50100,1.4,8500,14.38,0.1697,3,0.0588,0.0244,MORTGAGE,VENTURE,N,0
43,60000,5.5,12100,13.24,0.2017,4,0.16,0.0267,MORTGAGE,VENTURE,Y,0
68,52800,2.8,9600,10.66,0.1818,12,0.24,0.0194,RENT,EDUCATION,N,0
45,21000,0.3,16800,21.05,0.8,6,0.2222,0.1684,MORTGAGE,EDUCATION,Y,1
43,47700,0.3,11500,12.01,0.2411,6,0.24,0.029,RENT,PERSONAL,Y,0
42,51400,7.4,10500,12.31,0.2043,4,0.1667,0.0251,MORTGAGE,MEDICAL,N,0
58,57000,1.9,6900,9.17,0.1211,9,0.225,0.0111,RENT,EDUCATION,Y,1
43,44800,3.7,9800,12.11,0.2188,4,0.16,0.0265,RENT,DEBTCONSOLIDATION,N,0
44,60100,1.6,17800,11.27,0.2962,10,0.3846,0.0334,RENT,MEDICAL,Y,1
39,48400,2.1,14600,13.63,0.3017,6,0.2857,0.0411,RENT,MEDICAL,Y,1
47,200200,9.9,14100,9.6,0.0704,6,0.2069,0.0068,RENT,DEBTCONSOLIDATION,N,0
52,30800,3.6,26500,21.48,0.8604,16,0.4706,0.1848,OTHER,HOMEIMPROVEMENT,Y,1
31,102100,2.9,10900,8.72,0.1068,4,0.3077,0.0093,OWN,DEBTCONSOLIDATION,N,0
33,33800,1.5,15600,13.71,0.4615,3,0.2,0.0633,RENT,EDUCATION,N,1
46,37200,21.7,18500,,0.4973,20,0.7143,0.063,RENT,PERSONAL,N,0
68,19400,17.3,31900,19.3,1.6443,5,0.1,0.3173,OWN,DEBTCONSOLIDATION,N,0
33,114500,3.3,4600,5.42,0.0402,12,0.8,0.0022,MORTGAGE,MEDICAL,N,0
59,55500,4.1,8500,11.51,0.1532,14,0.3415,0.0176,OWN,VENTURE,N,0
39,30400,3.0,9100,11.05,0.2993,2,0.0952,0.0331,RENT,PERSONAL,N,0
42,31200,1.8,8000,14.67,0.2564,6,0.25,0.0376,RENT,DEBTCONSOLIDATION,N,0
49,34300,0.6,10600,15.23,0.309,9,0.2903,0.0471,RENT,EDUCATION,N,0
54,164100,0.2,12000,6.85,0.0731,2,0.0556,0.005,RENT,DEBTCONSOLIDATION,N,0
42,128300,1.8,9700,8.41,0.0756,6,0.25,0.0064,MORTGAGE,HOMEIMPROVEMENT,N,0
42,22400,2.1,14300,22.09,0.6384,6,0.25,0.141,RENT,DEBTCONSOLIDATION,Y,1
44,60100,7.1,20900,15.34,0.3478,2,0.0769,0.0534,RENT,MEDICAL,N,0
53,68500,1.9,13500,12.08,0.1971,4,0.1143,0.0238,MORTGAGE,MEDICAL,N,1
34,53600,9.5,13400,,0.25,5,0.3125,0.0316,MORTGAGE,DEBTCONSOLIDATION,N,0
48,144500,1.9,22200,11.77,0.1536,2,0.0667,0.0181,MORTGAGE,DEBTCONSOLIDATION,N,0
38,29200,20.0,11600,11.6,0.3973,3,0.15,0.0461,RENT,EDUCATION,N,0
52,62400,,19300,16.23,0.3093,12,0.3529,0.0502,RENT,DEBTCONSOLIDATION,N,0
44,13800,7.2,19400,17.88,1.4058,9,0.3462,0.2514,RENT,MEDICAL,Y,1
49,44600,12.3,9300,12.83,0.2085,4,0.129,0.0268,RENT,VENTURE,N,0
54,29600,5.8,7400,12.66,0.25,4,0.1111,0.0316,RENT,MEDICAL,N,0
45,37600,0.8,22700,19.7,0.6037,9,0.3333,0.1189,MORTGAGE,DEBTCONSOLIDATION,N,1
52,53500,2.1,26900,16.46,0.5028,3,0.0882,0.0828,OWN,EDUCATION,N,0
48,51600,6.9,27400,20.21,0.531,4,0.1333,0.1073,RENT,PERSONAL,Y,1
39,73800,10.2,23500,11.42,0.3184,8,0.381,0.0364,OWN,PERSONAL,N,0
68,67100,7.6,27600,16.49,0.4113,7,0.14,0.0678,OWN,MEDICAL,Y,1
49,33000,4.7,30500,21.0,0.9242,4,0.129,0.1941,MORTGAGE,EDUCATION,Y,1
32,69300,6.0,17200,11.73,0.2482,6,0.4286,0.0291,RENT,HOMEIMPROVEMENT,N,0
35,49100,1.7,23700,15.53,0.4827,7,0.4118,0.075,RENT,EDUCATION,N,1
45,63600,0.6,11100,10.31,0.1745,4,0.1481,0.018,OWN,VENTURE,Y,0
42,48300,,26200,11.33,0.5424,12,0.5,0.0615,RENT,EDUCATION,Y,0
51,127900,3.2,29100,11.9,0.2275,9,0.2727,0.0271,RENT,PERSONAL,Y,0
34,37000,0.1,13200,13.82,0.3568,7,0.4375,0.0493,RENT,MEDICAL,N,1
55,51400,1.7,6500,6.68,0.1265,8,0.2162,0.0085,MORTGAGE,VENTURE,N,0
39,34200,1.1,20800,19.65,0.6082,5,0.2381,0.1195,RENT,VENTURE,N,1
49,135600,11.8,17700,11.01,0.1305,11,0.3548,0.0144,MORTGAGE,DEBTCONSOLIDATION,N,0
39,41000,0.3,13400,12.63,0.3268,12,0.5714,0.0413,RENT,EDUCATION,N,0
39,60900,2.8,9500,14.32,0.156,8,0.381,0.0223,RENT,PERSONAL,N,0
59,103800,2.6,9400,9.03,0.0906,2,0.0488,0.0082,RENT,PERSONAL,N,0
36,18500,12.3,4300,13.41,0.2324,6,0.3333,0.0312,MORTGAGE,VENTURE,N,0
50,68100,1.6,13900,6.8,0.2041,3,0.0938,0.0139,OWN,EDUCATION,N,0
33,57900,,14600,14.38,0.2522,8,0.5333,0.0363,RENT,EDUCATION,N,0
50,52400,0.5,11400,11.27,0.2176,13,0.4062,0.0245,RENT,EDUCATION,N,0
60,112200,3.9,21200,16.04,0.1889,12,0.2857,0.0303,MORTGAGE,DEBTCONSOLIDATION,N,0
48,28800,1.1,15800,16.17,0.5486,4,0.1333,0.0887,OWN,PERSONAL,N,0
43,67100,2.2,21300,12.37,0.3174,6,0.24,0.0393,RENT,VENTURE,Y,0
65,48400,0.0,20300,17.95,0.4194,3,0.0638,0.0753,RENT,PERSONAL,N,0
49,32600,0.6,27800,20.3,0.8528,21,0.6774,0.1731,RENT,DEBTCONSOLIDATION,N,1
45,67600,11.3,15200,13.89,0.2249,2,0.0741,0.0312,RENT,EDUCATION,N,0
45,146100,2.3,7300,11.43,0.05,5,0.1852,0.0057,MORTGAGE,VENTURE,N,0
45,83200,4.0,20100,10.1,0.2416,7,0.2593,0.0244,RENT,EDUCATION,N,0
55,39200,7.8,8100,14.34,0.2066,4,0.1081,0.0296,RENT,MEDICAL,Y,0
41,46300,6.7,11000,11.07,0.2376,6,0.2609,0.0263,MORTGAGE,PERSONAL,N,0
48,60100,2.7,11200,11.33,0.1864,5,0.1667,0.0211,MORTGAGE,PERSONAL,N,0
44,59400,2.0,25400,14.64,0.4276,5,0.1923,0.0626,MORTGAGE,VENTURE,N,0
39,112000,8.9,26200,11.53,0.2339,4,0.1905,0.027,MORTGAGE,VENTURE,N,0
70,75200,,2400,8.11,0.0319,9,0.1731,0.0026,OTHER,MEDICAL,Y,0
28,74500,8.7,6800,7.76,0.0913,10,1.0,0.0071,OWN,PERSONAL,N,0
50,76200,0.3,13700,10.42,0.1798,2,0.0625,0.0187,RENT,EDUCATION,N,0
47,37900,0.6,14500,16.15,0.3826,5,0.1724,0.0618,RENT,MEDICAL,Y,1
44,25900,3.5,20700,19.84,0.7992,7,0.2692,0.1586,RENT,VENTURE,Y,1
36,41900,9.7,9800,11.91,0.2339,6,0.3333,0.0279,MORTGAGE,VENTURE,N,0
43,97900,13.9,7800,10.35,0.0797,6,0.24,0.0082,MORTGAGE,MEDICAL,N,0
52,22400,5.3,8000,16.02,0.3571,8,0.2353,0.0572,MORTGAGE,EDUCATION,N,0
50,40400,0.0,5100,11.05,0.1262,5,0.1562,0.0139,RENT,VENTURE,N,0
32,72500,1.2,11000,11.13,0.1517,8,0.5714,0.0169,OWN,EDUCATION,N,0
32,40500,6.2,27200,21.99,0.6716,3,0.2143,0.1477,RENT,VENTURE,Y,1
49,74700,4.7,9000,8.49,0.1205,6,0.1935,0.0102,MORTGAGE,MEDICAL,N,0
61,63800,0.5,29600,14.55,0.4639,6,0.1395,0.0675,RENT,PERSONAL,N,0
49,57100,9.9,11200,12.63,0.1961,11,0.3548,0.0248,MORTGAGE,MEDICAL,N,0
33,73100,1.5,29500,15.0,0.4036,11,0.7333,0.0605,RENT,MEDICAL,Y,0
42,59100,7.5,9600,8.48,0.1624,10,0.4167,0.0138,MORTGAGE,PERSONAL,N,0
43,45300,12.0,21500,17.56,0.4746,4,0.16,0.0833,RENT,PERSONAL,N,0
45,40400,0.9,20000,18.57,0.495,7,0.2593,0.0919,RENT,VENTURE,Y,1
47,55500,2.4,9500,11.44,0.1712,3,0.1034,0.0196,RENT,EDUCATION,N,0
51,46400,6.3,8100,8.28,0.1746,11,0.3333,0.0145,MORTGAGE,PERSONAL,N,0
64,61400,0.1,11900,9.79,0.1938,3,0.0652,0.019,RENT,VENTURE,N,0
64,56400,,14800,13.69,0.2624,9,0.1957,0.0359,RENT,MEDICAL,N,0
55,74800,2.0,14000,13.16,0.1872,2,0.0541,0.0246,MORTGAGE,VENTURE,N,0
36,25300,4.4,14000,16.34,0.5534,5,0.2778,0.0904,OWN,PERSONAL,N,0
64,52200,2.3,29100,19.21,0.5575,2,0.0435,0.1071,OWN,VENTURE,Y,0
60,95300,6.6,9600,10.13,0.1007,13,0.3095,0.0102,RENT,DEBTCONSOLIDATION,N,0
42,17700,1.3,17200,17.3,0.9718,3,0.125,0.1681,RENT,EDUCATION,N,1
31,38700,7.0,6600,9.97,0.1705,5,0.3846,0.017,RENT,VENTURE,N,0
39,48700,17.4,24000,19.7,0.4928,6,0.2857,0.0971,RENT,VENTURE,N,1
32,78600,0.7,19500,15.3,0.2481,5,0.3571,0.038,RENT,EDUCATION,N,0
48,35700,5.4,10500,15.24,0.2941,4,0.1333,0.0448,OWN,MEDICAL,N,0
40,32400,1.4,6900,11.68,0.213,5,0.2273,0.0249,MORTGAGE,DEBTCONSOLIDATION,N,0
51,33000,0.9,24100,16.01,0.7303,14,0.4242,0.1169,RENT,HOMEIMPROVEMENT,Y,1
41,129500,1.7,14900,7.57,0.1151,3,0.1304,0.0087,MORTGAGE,PERSONAL,Y,0
43,92200,2.1,17800,8.71,0.1931,4,0.16,0.0168,MORTGAGE,VENTURE,N,0
34,111800,7.2,19900,11.93,0.178,6,0.375,0.0212,RENT,VENTURE,N,0
53,37300,1.6,5400,10.03,0.1448,2,0.0571,0.0145,RENT,EDUCATION,Y,1
32,46300,2.5,10600,9.79,0.2289,4,0.2857,0.0224,RENT,EDUCATION,N,0
41,51400,4.0,24300,15.86,0.4728,8,0.3478,0.075,MORTGAGE,MEDICAL,N,0
57,29700,0.3,10200,16.26,0.3434,11,0.2821,0.0558,RENT,EDUCATION,N,0
34,76000,3.8,2900,8.45,0.0382,4,0.25,0.0032,RENT,DEBTCONSOLIDATION,N,0
70,15700,1.4,27000,19.57,1.7197,8,0.1538,0.3365,MORTGAGE,EDUCATION,Y,1
33,22200,2.0,14100,19.6,0.6351,15,1.0,0.1245,RENT,EDUCATION,N,1
44,53400,15.0,11500,10.01,0.2154,3,0.1154,0.0216,OWN,DEBTCONSOLIDATION,N,0
52,59800,8.3,21300,19.37,0.3562,9,0.2647,0.069,RENT,VENTURE,N,1
45,41700,1.7,11500,12.12,0.2758,4,0.1481,0.0334,RENT,PERSONAL,Y,0
61,52300,7.6,13300,10.92,0.2543,2,0.0465,0.0278,MORTGAGE,EDUCATION,N,0
51,107500,1.2,10900,10.86,0.1014,5,0.1515,0.011,RENT,HOMEIMPROVEMENT,N,0
44,104800,8.7,5500,7.49,0.0525,3,0.1154,0.0039,MORTGAGE,MEDICAL,N,0
44,57200,9.1,7000,12.31,0.1224,9,0.3462,0.0151,RENT,VENTURE,N,0
62,45900,7.6,6100,7.75,0.1329,6,0.1364,0.0103,OWN,EDUCATION,N,0
51,47000,1.6,9400,9.5,0.2,12,0.3636,0.019,RENT,MEDICAL,N,0
49,45100,1.4,9400,15.7,0.2084,10,0.3226,0.0327,MORTGAGE,VENTURE,Y,0
46,102100,6.5,13200,8.87,0.1293,12,0.4286,0.0115,RENT,PERSONAL,N,0
46,34900,2.2,9800,10.34,0.2808,6,0.2143,0.029,MORTGAGE,VENTURE,Y,1
41,35100,1.8,3600,10.71,0.1026,6,0.2609,0.011,MORTGAGE,EDUCATION,N,0
56,47100,8.2,11700,12.27,0.2484,11,0.2895,0.0305,RENT,PERSONAL,N,0
44,20800,4.3,16900,20.37,0.8125,7,0.2692,0.1655,RENT,PERSONAL,N,1
41,84100,3.8,7700,9.4,0.0916,8,0.3478,0.0086,MORTGAGE,HOMEIMPROVEMENT,N,0
47,49500,12.0,20500,15.36,0.4141,11,0.3793,0.0636,MORTGAGE,VENTURE,N,0
43,60900,0.6,14200,11.09,0.2332,5,0.2,0.0259,RENT,PERSONAL,N,0
47,20600,0.4,27900,21.63,1.3544,10,0.3448,0.293,MORTGAGE,DEBTCONSOLIDATION,Y,1
45,115200,0.1,22300,13.93,0.1936,2,0.0741,0.027,MORTGAGE,VENTURE,N,0
41,101600,0.7,10400,7.13,0.1024,10,0.4348,0.0073,RENT,EDUCATION,N,0
36,47600,3.8,11900,8.07,0.25,6,0.3333,0.0202,MORTGAGE,PERSONAL,N,0
48,112900,1.4,7800,8.49,0.0691,7,0.2333,0.0059,RENT,EDUCATION,N,0
54,51500,2.8,9600,11.03,0.1864,12,0.3333,0.0206,RENT,MEDICAL,N,0
39,52100,21.0,21500,13.91,0.4127,6,0.2857,0.0574,RENT,EDUCATION,Y,1
48,32600,9.9,26600,19.55,0.816,6,0.2,0.1595,RENT,PERSONAL,Y,1
44,20400,0.9,12100,19.23,0.5931,2,0.0769,0.1141,RENT,MEDICAL,Y,0
46,70700,5.7,15400,11.17,0.2178,6,0.2143,0.0243,MORTGAGE,HOMEIMPROVEMENT,N,0
51,48600,5.7,31700,18.74,0.6523,7,0.2121,0.1222,RENT,EDUCATION,Y,1
42,117800,14.6,15300,10.49,0.1299,3,0.125,0.0136,RENT,MEDICAL,N,0
51,22800,,8000,14.62,0.3509,10,0.303,0.0513,MORTGAGE,HOMEIMPROVEMENT,N,0
36,97200,0.4,8300,7.74,0.0854,8,0.4444,0.0066,RENT,EDUCATION,Y,0
43,50700,11.0,14600,13.97,0.288,13,0.52,0.0402,RENT,DEBTCONSOLIDATION,N,0
44,73600,0.2,17100,13.51,0.2323,5,0.1923,0.0314,MORTGAGE,MEDICAL,N,0
32,45100,8.5,16700,16.48,0.3703,4,0.2857,0.061,MORTGAGE,EDUCATION,N,0
36,77900,6.5,28600,,0.3671,7,0.3889,0.0465,RENT,EDUCATION,N,0
34,129900,2.2,4800,8.11,0.037,8,0.5,0.003,OWN,MEDICAL,N,0
51,33900,3.3,8100,9.52,0.2389,7,0.2121,0.0227,OWN,MEDICAL,N,1
30,43300,2.1,8600,7.62,0.1986,9,0.75,0.0151,OWN,PERSONAL,N,0
53,122000,1.9,4200,11.71,0.0344,7,0.2,0.004,RENT,DEBTCONSOLIDATION,N,0
53,26800,0.3,17300,19.68,0.6455,6,0.1714,0.127,MORTGAGE,VENTURE,Y,1
35,49900,10.3,9300,13.0,0.1864,2,0.1176,0.0242,OWN,EDUCATION,N,0
41,100800,4.1,27200,13.36,0.2698,5,0.2174,0.036,MORTGAGE,MEDICAL,N,0
32,37700,12.2,8100,8.95,0.2149,4,0.2857,0.0192,MORTGAGE,EDUCATION,N,0
43,69900,0.8,32500,,0.4649,2,0.08,0.0589,MORTGAGE,DEBTCONSOLIDATION,Y,1
43,21300,5.5,19600,21.06,0.9202,2,0.08,0.1938,RENT,VENTURE,Y,1
51,137000,6.7,14500,7.82,0.1058,7,0.2121,0.0083,MORTGAGE,MEDICAL,N,0
29,106200,2.5,29400,12.14,0.2768,7,0.6364,0.0336,MORTGAGE,MEDICAL,N,0
36,49000,1.2,27100,16.17,0.5531,9,0.5,0.0894,MORTGAGE,MEDICAL,Y,0
54,34700,10.9,18800,19.61,0.5418,2,0.0556,0.1062,MORTGAGE,PERSONAL,N,0
46,93100,2.6,3500,,0.0376,4,0.1429,0.0048,MORTGAGE,MEDICAL,N,0
31,70500,0.2,9800,7.39,0.139,4,0.3077,0.0103,MORTGAGE,MEDICAL,N,0
44,49100,5.3,9100,9.8,0.1853,2,0.0769,0.0182,MORTGAGE,MEDICAL,N,0
37,24200,0.9,7800,13.25,0.3223,8,0.4211,0.0427,MORTGAGE,EDUCATION,Y,0
37,74200,10.3,33400,15.9,0.4501,12,0.6316,0.0716,MORTGAGE,EDUCATION,Y,1
39,50100,,11300,,0.2255,11,0.5238,0.0285,MORTGAGE,HOMEIMPROVEMENT,N,0
50,37400,11.7,16700,18.52,0.4465,3,0.0938,0.0827,RENT,MEDICAL,Y,1
42,160800,5.3,19500,11.33,0.1213,5,0.2083,0.0137,MORTGAGE,PERSONAL,N,0
41,52400,7.5,5100,8.24,0.0973,6,0.2609,0.008,RENT,PERSONAL,N,0
44,43800,0.5,14600,12.38,0.3333,7,0.2692,0.0413,MORTGAGE,EDUCATION,Y,1
38,24100,8.9,30700,20.79,1.2739,3,0.15,0.2648,MORTGAGE,HOMEIMPROVEMENT,Y,1
39,66200,3.1,8500,11.59,0.1284,3,0.1429,0.0149,MORTGAGE,EDUCATION,Y,0
49,35000,10.8,19600,17.72,0.56,7,0.2258,0.0992,RENT,MEDICAL,N,1
43,30000,10.1,6600,12.15,0.22,9,0.36,0.0267,OWN,DEBTCONSOLIDATION,N,0
45,42600,7.7,12800,10.95,0.3005,2,0.0741,0.0329,MORTGAGE,EDUCATION,N,0
49,49500,3.5,22000,14.09,0.4444,8,0.2581,0.0626,MORTGAGE,MEDICAL,N,0
39,114700,13.1,8600,6.55,0.075,10,0.4762,0.0049,RENT,PERSONAL,N,0
37,72000,2.2,9200,11.72,0.1278,9,0.4737,0.015,MORTGAGE,VENTURE,N,0
