person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
49,45400,MORTGAGE,3.3,PERSONAL,19000,16.34,1,0.42,Y,7
32,49600,RENT,2.9,EDUCATION,14600,11.8,0,0.29,N,5
60,30700,MORTGAGE,5.9,PERSONAL,25400,19.86,0,0.83,N,6
38,44700,RENT,1.4,EDUCATION,18100,15.88,0,0.4,N,3
27,36700,MORTGAGE,1.0,EDUCATION,9600,13.45,1,0.26,Y,5
40,64000,RENT,5.3,DEBTCONSOLIDATION,10800,11.97,0,0.17,N,6
55,62500,RENT,5.1,EDUCATION,12300,10.33,0,0.2,N,3
44,51600,MORTGAGE,7.0,PERSONAL,6200,11.33,0,0.12,N,9
44,59500,RENT,1.4,EDUCATION,26700,16.94,0,0.45,N,6
47,29700,MORTGAGE,0.1,PERSONAL,18700,18.21,1,0.63,N,5
36,30700,MORTGAGE,10.5,DEBTCONSOLIDATION,19400,17.37,0,0.63,N,10
38,105100,RENT,1.2,VENTURE,17700,,0,0.17,N,3
44,35900,RENT,2.7,MEDICAL,12800,16.79,1,0.36,Y,10
61,63800,MORTGAGE,3.2,EDUCATION,11600,11.11,0,0.18,N,2
50,15300,MORTGAGE,1.0,DEBTCONSOLIDATION,15100,18.73,1,0.99,Y,7
51,68500,RENT,3.7,EDUCATION,19800,9.42,0,0.29,N,4
56,102700,RENT,12.3,HOMEIMPROVEMENT,11100,11.67,1,0.11,N,3
53,57900,MORTGAGE,,PERSONAL,13800,11.49,0,0.24,N,2
50,59500,RENT,3.7,PERSONAL,17500,14.87,0,0.29,N,8
42,128300,MORTGAGE,1.8,HOMEIMPROVEMENT,9700,8.41,0,0.08,N,6
29,63300,RENT,11.0,PERSONAL,22900,17.84,1,0.36,N,6
36,37200,RENT,1.2,EDUCATION,8600,13.71,0,0.23,N,6
37,42600,MORTGAGE,0.6,MEDICAL,24000,15.24,1,0.56,N,7
54,38800,RENT,0.8,VENTURE,2100,12.17,0,0.05,N,7
48,92600,RENT,2.3,VENTURE,17300,9.79,0,0.19,N,13
27,110100,RENT,4.0,EDUCATION,13400,10.37,0,0.12,N,6
44,97400,RENT,5.5,MEDICAL,9200,10.65,0,0.09,N,5
29,36300,RENT,4.1,PERSONAL,28300,18.4,1,0.78,Y,4
42,56400,RENT,11.8,PERSONAL,8600,,0,0.15,N,5
53,79700,RENT,,DEBTCONSOLIDATION,13800,9.21,0,0.17,N,7
48,28500,OWN,6.2,HOMEIMPROVEMENT,15200,16.52,1,0.53,N,4
40,89300,MORTGAGE,1.6,DEBTCONSOLIDATION,28700,16.06,0,0.32,N,10
45,86500,OWN,5.7,VENTURE,17100,12.97,0,0.2,N,2
38,75400,RENT,13.0,VENTURE,5400,10.05,0,0.07,N,7
34,85100,MORTGAGE,16.0,MEDICAL,12300,,0,0.14,N,9
38,51800,RENT,6.5,DEBTCONSOLIDATION,24100,17.56,0,0.47,N,10
52,34200,RENT,14.3,DEBTCONSOLIDATION,20500,17.65,1,0.6,Y,5
55,103100,RENT,5.7,PERSONAL,4700,12.01,0,0.05,N,9
52,55600,MORTGAGE,16.5,PERSONAL,15800,14.06,0,0.28,N,19
51,40700,RENT,11.4,DEBTCONSOLIDATION,6600,13.61,0,0.16,Y,15
35,58100,RENT,0.6,DEBTCONSOLIDATION,6200,9.97,0,0.11,N,5
41,57900,RENT,3.2,DEBTCONSOLIDATION,29200,17.73,0,0.5,N,7
42,42000,RENT,2.1,DEBTCONSOLIDATION,18700,16.45,1,0.45,N,15
39,73100,RENT,0.1,PERSONAL,6400,9.29,0,0.09,N,4
36,155400,RENT,3.1,VENTURE,10800,11.78,0,0.07,N,4
45,27300,MORTGAGE,0.8,VENTURE,18200,21.09,1,0.67,N,6
45,27700,MORTGAGE,0.2,VENTURE,25900,16.92,1,0.94,N,10
41,106900,RENT,,DEBTCONSOLIDATION,5300,11.4,0,0.05,N,16
58,83600,RENT,1.3,MEDICAL,5800,5.42,0,0.07,N,3
40,135800,RENT,13.7,MEDICAL,6500,8.5,0,0.05,N,7
42,153200,RENT,8.4,VENTURE,14900,,0,0.1,N,4
33,82900,MORTGAGE,15.0,HOMEIMPROVEMENT,13200,9.11,0,0.16,N,10
50,28800,RENT,10.7,VENTURE,7700,9.51,0,0.27,N,2
55,65900,MORTGAGE,6.5,EDUCATION,14700,11.15,0,0.22,N,4
32,44700,RENT,4.6,PERSONAL,10900,11.42,1,0.24,Y,3
47,71400,MORTGAGE,0.3,VENTURE,7800,8.7,0,0.11,N,3
40,36300,MORTGAGE,1.5,DEBTCONSOLIDATION,4000,10.94,0,0.11,N,2
50,73400,MORTGAGE,6.2,DEBTCONSOLIDATION,6200,9.48,0,0.08,N,10
46,81200,RENT,2.6,MEDICAL,11700,10.53,0,0.14,N,7
46,63900,RENT,2.0,EDUCATION,14300,11.82,0,0.22,N,3
45,68900,MORTGAGE,0.5,PERSONAL,8800,10.19,0,0.13,N,7
62,81900,RENT,0.4,PERSONAL,21100,14.3,0,0.26,N,2
34,36100,MORTGAGE,1.2,EDUCATION,15500,11.74,1,0.43,Y,3
29,64800,MORTGAGE,9.0,HOMEIMPROVEMENT,20700,12.32,0,0.32,N,7
50,52400,MORTGAGE,5.4,HOMEIMPROVEMENT,11900,,0,0.23,N,5
35,101400,RENT,2.1,PERSONAL,25200,12.03,0,0.25,N,4
51,84500,MORTGAGE,0.3,EDUCATION,21700,,0,0.26,N,3
49,40000,RENT,1.0,EDUCATION,15100,16.91,0,0.38,N,10
37,80700,MORTGAGE,3.0,MEDICAL,18300,10.35,0,0.23,N,4
70,117100,RENT,0.8,EDUCATION,7300,8.86,0,0.06,N,8
57,68400,RENT,7.2,DEBTCONSOLIDATION,20800,16.53,0,0.3,N,3
43,45800,MORTGAGE,7.8,EDUCATION,16400,11.37,0,0.36,N,3
45,30200,MORTGAGE,0.7,EDUCATION,8400,8.66,0,0.28,N,10
54,18400,MORTGAGE,6.5,MEDICAL,9600,17.68,1,0.52,Y,6
34,100200,RENT,3.6,MEDICAL,26400,13.4,1,0.26,N,11
48,25800,RENT,16.4,MEDICAL,8300,12.19,0,0.32,N,11
43,31000,RENT,7.7,HOMEIMPROVEMENT,12700,16.64,1,0.41,N,7
58,57400,RENT,4.4,HOMEIMPROVEMENT,23100,17.12,0,0.4,N,3
31,64400,MORTGAGE,4.6,PERSONAL,10400,10.5,0,0.16,N,3
46,121700,MORTGAGE,1.0,EDUCATION,7700,8.96,0,0.06,N,8
34,66400,OWN,11.2,PERSONAL,13800,9.62,0,0.21,Y,3
48,46700,RENT,4.1,HOMEIMPROVEMENT,8200,12.32,0,0.18,N,5
44,46800,OTHER,4.3,HOMEIMPROVEMENT,31200,19.7,0,0.67,N,2
45,23500,RENT,4.3,VENTURE,17500,23.01,1,0.74,Y,10
51,119700,MORTGAGE,1.6,EDUCATION,14100,7.68,1,0.12,N,9
49,88200,OTHER,8.4,DEBTCONSOLIDATION,12700,11.88,0,0.14,N,4
38,63100,MORTGAGE,9.9,PERSONAL,16600,13.72,0,0.26,N,9
30,119100,RENT,1.7,VENTURE,11200,12.3,0,0.09,N,2
32,97900,MORTGAGE,2.9,EDUCATION,8700,,0,0.09,N,5
38,72900,MORTGAGE,1.0,EDUCATION,9400,9.23,0,0.13,N,10
45,53200,OWN,1.4,VENTURE,6400,11.24,0,0.12,N,8
43,55300,RENT,2.0,MEDICAL,25400,17.55,0,0.46,N,11
45,24000,MORTGAGE,11.6,VENTURE,28300,19.45,1,1.18,N,4
55,97800,OWN,,PERSONAL,9100,8.21,1,0.09,N,11
39,48600,RENT,4.4,HOMEIMPROVEMENT,30600,20.51,1,0.63,N,2
51,97400,RENT,14.7,EDUCATION,15100,10.25,0,0.16,N,5
45,81100,OTHER,7.8,DEBTCONSOLIDATION,9100,8.57,0,0.11,N,4
56,57300,RENT,0.1,EDUCATION,14100,12.04,0,0.25,N,4
46,86000,MORTGAGE,0.7,HOMEIMPROVEMENT,5600,8.28,0,0.07,N,3
60,35300,MORTGAGE,1.4,PERSONAL,7200,,0,0.2,N,3
50,24100,RENT,1.8,MEDICAL,8800,12.78,0,0.37,N,6
53,49800,MORTGAGE,,VENTURE,26200,18.77,1,0.53,Y,4
39,68900,RENT,7.3,PERSONAL,28300,15.17,1,0.41,N,9
55,86900,RENT,0.8,VENTURE,12100,11.2,0,0.14,N,6
60,57000,MORTGAGE,3.8,HOMEIMPROVEMENT,9100,13.27,0,0.16,N,2
48,33000,RENT,0.6,HOMEIMPROVEMENT,10600,16.5,1,0.32,N,6
41,111000,RENT,0.9,EDUCATION,10700,10.56,0,0.1,N,7
53,44500,MORTGAGE,1.4,PERSONAL,15100,13.35,0,0.34,N,4
50,67000,RENT,11.8,PERSONAL,7800,10.13,0,0.12,N,9
64,71500,RENT,2.3,DEBTCONSOLIDATION,15700,14.3,0,0.22,N,2
48,56300,RENT,12.4,DEBTCONSOLIDATION,11400,13.03,0,0.2,N,7
43,18600,MORTGAGE,6.9,VENTURE,16800,20.93,1,0.9,N,9
45,37400,RENT,6.9,MEDICAL,15400,12.22,0,0.41,Y,10
37,70000,RENT,8.1,PERSONAL,13100,12.71,0,0.19,N,3
41,128700,MORTGAGE,0.5,MEDICAL,6700,11.77,0,0.05,N,4
31,78700,RENT,8.4,MEDICAL,7500,10.39,0,0.1,N,10
42,70800,MORTGAGE,1.5,VENTURE,11000,11.78,0,0.16,N,9
54,18100,MORTGAGE,20.7,MEDICAL,19800,23.22,1,1.09,N,7
66,96900,RENT,9.4,PERSONAL,10800,7.81,0,0.11,N,5
41,90000,RENT,23.0,DEBTCONSOLIDATION,9800,13.28,0,0.11,N,5
49,74100,RENT,13.8,HOMEIMPROVEMENT,21500,11.53,0,0.29,N,5
43,62800,OTHER,2.2,EDUCATION,24400,17.13,0,0.39,Y,11
40,71500,MORTGAGE,14.2,VENTURE,19400,10.46,0,0.27,N,4
36,106400,RENT,2.0,PERSONAL,12900,12.29,0,0.12,N,9
59,52600,RENT,5.4,VENTURE,8600,12.29,0,0.16,N,8
32,66700,MORTGAGE,8.5,EDUCATION,32900,15.24,1,0.49,Y,4
23,45800,RENT,2.4,MEDICAL,10800,9.9,0,0.24,N,5
47,54600,RENT,1.1,DEBTCONSOLIDATION,12600,15.08,1,0.23,Y,4
34,57700,RENT,11.3,VENTURE,14400,17.58,0,0.25,Y,3
39,75900,MORTGAGE,0.5,PERSONAL,15400,11.6,1,0.2,N,2
58,41200,MORTGAGE,2.3,PERSONAL,3400,8.4,0,0.08,N,12
35,50700,RENT,3.9,HOMEIMPROVEMENT,25500,18.2,1,0.5,N,9
46,65000,RENT,8.2,DEBTCONSOLIDATION,24700,11.06,1,0.38,Y,6
56,50500,RENT,10.2,MEDICAL,6800,12.91,0,0.13,N,13
47,59000,RENT,3.6,VENTURE,23400,16.83,0,0.4,N,13
47,28100,RENT,4.3,VENTURE,7500,15.37,1,0.27,Y,4
47,73300,RENT,9.6,MEDICAL,9100,10.96,0,0.12,N,6
34,38800,RENT,3.1,PERSONAL,14400,,0,0.37,N,10
53,25400,RENT,4.1,MEDICAL,30500,18.54,1,1.2,Y,6
55,63500,RENT,,EDUCATION,13600,9.64,0,0.21,Y,13
46,65200,MORTGAGE,15.1,EDUCATION,11700,7.82,0,0.18,Y,3
44,68800,MORTGAGE,4.2,MEDICAL,14400,12.63,0,0.21,N,3
33,69400,MORTGAGE,6.5,VENTURE,9000,8.56,0,0.13,N,6
37,68400,RENT,1.4,EDUCATION,27200,16.18,0,0.4,N,2
47,121500,RENT,5.3,PERSONAL,27400,11.76,0,0.23,N,6
31,85800,RENT,3.1,DEBTCONSOLIDATION,18100,9.95,0,0.21,N,9
37,90800,MORTGAGE,0.6,MEDICAL,7500,7.35,0,0.08,N,5
41,74200,RENT,8.9,DEBTCONSOLIDATION,13700,15.9,0,0.18,N,6
35,87200,RENT,9.1,EDUCATION,11600,11.24,0,0.13,N,8
37,42800,RENT,0.3,EDUCATION,33100,15.76,1,0.77,Y,2
47,77400,OTHER,2.5,DEBTCONSOLIDATION,4800,9.88,0,0.06,N,13
43,102700,OWN,1.7,HOMEIMPROVEMENT,9400,8.73,0,0.09,N,12
50,48300,MORTGAGE,3.6,MEDICAL,13800,,0,0.29,N,4
40,115400,RENT,3.4,PERSONAL,22600,6.81,0,0.2,N,7
42,45000,MORTGAGE,5.3,PERSONAL,19500,16.33,0,0.43,N,13
46,70300,MORTGAGE,1.4,PERSONAL,28800,16.2,1,0.41,N,7
37,31000,MORTGAGE,1.3,VENTURE,8600,,0,0.28,N,6
48,84200,MORTGAGE,6.4,MEDICAL,6300,5.42,0,0.07,N,12
36,106300,RENT,18.0,EDUCATION,16000,10.23,0,0.15,N,6
38,53400,OWN,14.6,EDUCATION,12600,15.24,0,0.24,N,5
39,26100,MORTGAGE,7.9,EDUCATION,10700,14.67,1,0.41,N,4
38,55300,MORTGAGE,0.3,EDUCATION,20900,12.37,0,0.38,Y,8
44,33300,MORTGAGE,1.4,EDUCATION,15000,18.26,0,0.45,Y,3
38,57000,RENT,5.8,EDUCATION,10500,13.91,0,0.18,N,2
42,85800,MORTGAGE,1.8,EDUCATION,14800,9.55,0,0.17,N,3
54,70200,MORTGAGE,2.5,VENTURE,27300,16.76,0,0.39,Y,11
55,23100,RENT,15.4,EDUCATION,9500,14.73,0,0.41,Y,9
25,45300,RENT,0.5,HOMEIMPROVEMENT,13000,12.95,0,0.29,N,7
47,60700,MORTGAGE,9.9,VENTURE,9900,10.97,0,0.16,N,6
30,116100,OWN,0.3,DEBTCONSOLIDATION,15600,9.41,0,0.13,N,9
48,49900,RENT,2.1,VENTURE,25700,15.71,1,0.52,N,5
52,71200,RENT,4.1,EDUCATION,17500,10.15,0,0.25,N,5
40,59700,MORTGAGE,2.2,DEBTCONSOLIDATION,8300,11.27,1,0.14,Y,5
56,39200,RENT,15.8,EDUCATION,6900,12.11,1,0.18,N,2
37,42200,OTHER,3.5,EDUCATION,4100,12.51,0,0.1,N,13
54,48800,MORTGAGE,6.6,EDUCATION,23100,16.42,1,0.47,Y,5
52,109100,OWN,6.1,VENTURE,13400,9.18,0,0.12,N,4
33,35300,MORTGAGE,9.0,MEDICAL,12400,13.0,1,0.35,N,2
40,49100,MORTGAGE,10.0,EDUCATION,9500,13.28,0,0.19,N,13
32,39000,RENT,3.1,VENTURE,12600,17.55,1,0.32,Y,12
35,111100,RENT,9.9,HOMEIMPROVEMENT,11100,7.12,0,0.1,N,3
56,66900,RENT,5.3,PERSONAL,19900,11.41,0,0.3,N,5
48,115100,MORTGAGE,5.8,EDUCATION,18900,10.39,0,0.16,N,7
38,12500,MORTGAGE,1.0,MEDICAL,12900,22.65,1,1.03,Y,3
30,90200,RENT,1.4,PERSONAL,17500,12.59,0,0.19,N,12
32,33000,RENT,5.8,EDUCATION,15900,15.98,1,0.48,N,2
42,39200,RENT,1.5,VENTURE,17200,17.75,1,0.44,Y,6
57,48800,MORTGAGE,3.4,VENTURE,20400,17.93,0,0.42,Y,5
51,53600,RENT,3.4,EDUCATION,6000,8.36,0,0.11,N,9
42,53700,RENT,1.3,VENTURE,22800,,1,0.42,N,7
42,36600,MORTGAGE,4.2,DEBTCONSOLIDATION,9800,15.22,0,0.27,N,8
46,51100,RENT,4.1,PERSONAL,11600,10.28,0,0.23,N,2
55,51400,RENT,0.7,DEBTCONSOLIDATION,9700,13.68,0,0.19,N,6
36,21800,RENT,2.4,VENTURE,22600,22.09,1,1.04,Y,10
46,65500,OWN,,PERSONAL,24300,13.6,0,0.37,N,3
34,54600,RENT,4.1,DEBTCONSOLIDATION,7200,10.71,0,0.13,N,9
45,60200,MORTGAGE,6.9,VENTURE,14400,11.94,1,0.24,N,6
42,41200,RENT,0.1,EDUCATION,11600,,1,0.28,Y,10
32,54900,MORTGAGE,0.7,EDUCATION,8000,12.63,0,0.15,N,5
46,16400,RENT,1.8,HOMEIMPROVEMENT,15200,19.63,1,0.93,Y,6
39,40300,RENT,8.3,VENTURE,11300,,0,0.28,N,5
40,42300,RENT,3.3,PERSONAL,19100,14.6,0,0.45,N,5
37,52700,RENT,3.6,VENTURE,23000,17.04,1,0.44,N,4
45,53300,RENT,2.6,VENTURE,2900,5.47,0,0.05,N,4
44,91500,RENT,2.7,VENTURE,15000,8.33,0,0.16,N,8
50,29400,RENT,19.0,VENTURE,15800,17.4,1,0.54,N,2
47,80500,RENT,11.4,DEBTCONSOLIDATION,10400,13.97,0,0.13,N,6
37,163100,MORTGAGE,6.5,EDUCATION,21800,8.78,0,0.13,N,7
51,41400,MORTGAGE,2.0,PERSONAL,26100,15.51,1,0.63,N,3
53,81100,RENT,3.6,PERSONAL,20600,13.01,1,0.25,Y,5
38,119200,RENT,5.8,EDUCATION,14600,12.52,0,0.12,N,4
41,117400,RENT,2.5,EDUCATION,2700,8.48,0,0.02,N,3
39,46200,RENT,3.7,PERSONAL,12400,10.76,0,0.27,N,7
44,98200,RENT,0.8,EDUCATION,18500,9.86,0,0.19,N,7
37,86900,RENT,0.5,VENTURE,7600,8.14,0,0.09,N,3
50,105200,OWN,0.9,EDUCATION,20900,,0,0.2,N,11
36,79200,MORTGAGE,,EDUCATION,16500,9.62,0,0.21,N,5
40,103100,OWN,,DEBTCONSOLIDATION,10700,11.18,0,0.1,N,5
46,47800,RENT,12.9,MEDICAL,23400,15.7,1,0.49,N,6
44,42100,MORTGAGE,2.3,DEBTCONSOLIDATION,17200,18.41,0,0.41,N,7
44,16300,MORTGAGE,0.9,VENTURE,10200,19.67,1,0.63,Y,4
35,42900,MORTGAGE,8.7,MEDICAL,8300,9.71,0,0.19,N,4
42,45700,RENT,3.0,VENTURE,7500,14.91,0,0.16,N,10
53,20100,MORTGAGE,2.5,VENTURE,31600,18.71,1,1.57,Y,7
49,55500,MORTGAGE,2.0,HOMEIMPROVEMENT,24200,16.26,0,0.44,N,2
41,97700,MORTGAGE,2.0,MEDICAL,18400,10.11,0,0.19,N,7
43,32800,RENT,5.4,PERSONAL,13400,13.8,0,0.41,Y,6
45,151700,MORTGAGE,3.9,PERSONAL,23400,7.93,0,0.15,N,6
56,66400,OWN,3.2,PERSONAL,18800,11.51,0,0.28,N,6
40,86200,MORTGAGE,3.0,VENTURE,15200,12.1,0,0.18,N,8
49,52700,MORTGAGE,0.8,PERSONAL,21100,12.58,1,0.4,N,4
44,33200,RENT,8.8,PERSONAL,6700,12.72,0,0.2,N,14
53,73000,MORTGAGE,13.1,HOMEIMPROVEMENT,24500,13.95,0,0.34,N,2
54,82300,RENT,8.1,HOMEIMPROVEMENT,6900,6.8,0,0.08,N,2
44,49300,RENT,3.0,EDUCATION,25800,17.18,1,0.52,N,5
38,62300,MORTGAGE,17.9,PERSONAL,8700,10.79,0,0.14,N,8
52,54000,OWN,4.8,DEBTCONSOLIDATION,11700,13.82,0,0.22,N,5
43,37900,MORTGAGE,7.4,HOMEIMPROVEMENT,20400,17.13,1,0.54,Y,8
34,64900,MORTGAGE,6.8,EDUCATION,6600,10.5,0,0.1,N,4
32,36800,RENT,6.2,HOMEIMPROVEMENT,30300,18.24,1,0.82,N,7
43,82500,RENT,,EDUCATION,20100,10.98,0,0.24,N,11
27,193900,MORTGAGE,1.2,VENTURE,9400,8.37,0,0.05,N,9
39,99200,RENT,1.7,PERSONAL,25000,10.28,0,0.25,N,6
53,48900,RENT,10.9,DEBTCONSOLIDATION,4400,,0,0.09,N,8
56,65700,RENT,1.0,DEBTCONSOLIDATION,2700,11.68,1,0.04,N,5
53,101000,RENT,0.8,HOMEIMPROVEMENT,10500,7.11,0,0.1,N,10
43,51400,RENT,1.7,PERSONAL,6300,13.96,0,0.12,N,6
37,73700,RENT,2.3,MEDICAL,22400,10.39,0,0.3,N,5
55,80400,OWN,4.0,EDUCATION,11700,10.94,0,0.15,N,7
45,62600,MORTGAGE,4.7,EDUCATION,16700,15.03,0,0.27,N,4
34,60100,RENT,7.8,EDUCATION,22500,18.6,1,0.37,Y,2
44,96600,MORTGAGE,0.4,HOMEIMPROVEMENT,7500,10.26,0,0.08,N,5
53,140500,RENT,1.2,VENTURE,30200,13.98,0,0.21,N,11
30,51600,MORTGAGE,3.5,HOMEIMPROVEMENT,17400,,0,0.34,N,8
42,107200,RENT,1.4,PERSONAL,5200,9.81,0,0.05,N,2
57,23900,MORTGAGE,10.3,HOMEIMPROVEMENT,14800,18.73,0,0.62,Y,7
43,70700,MORTGAGE,5.1,DEBTCONSOLIDATION,24300,14.73,0,0.34,N,8
35,16300,RENT,3.4,VENTURE,25500,19.93,1,1.56,Y,3
51,35400,MORTGAGE,0.0,EDUCATION,20100,17.75,0,0.57,N,16
48,30600,MORTGAGE,9.8,MEDICAL,30000,19.77,1,0.98,N,4
45,133300,MORTGAGE,3.1,MEDICAL,14000,6.65,0,0.11,N,7
35,46400,RENT,3.8,EDUCATION,12000,,0,0.26,N,15
46,52700,MORTGAGE,6.0,PERSONAL,8800,10.57,0,0.17,N,13
49,48000,RENT,13.9,VENTURE,13100,,0,0.27,N,4
34,24500,MORTGAGE,0.9,EDUCATION,23800,20.07,1,0.97,Y,2
46,63400,OWN,0.4,DEBTCONSOLIDATION,4800,12.24,0,0.08,N,9
41,56500,RENT,0.7,DEBTCONSOLIDATION,8800,9.87,0,0.16,N,15
31,34700,MORTGAGE,6.7,EDUCATION,30000,20.5,1,0.86,Y,2
41,115700,RENT,0.7,EDUCATION,21400,9.69,0,0.18,N,13
40,113700,MORTGAGE,3.5,MEDICAL,9700,9.18,0,0.09,N,8
42,27100,RENT,6.1,VENTURE,23000,20.39,1,0.85,N,12
39,37100,RENT,6.2,HOMEIMPROVEMENT,7300,10.72,0,0.2,Y,10
32,70200,RENT,2.6,PERSONAL,17800,11.19,0,0.25,N,7
56,42000,MORTGAGE,6.0,PERSONAL,8400,11.74,0,0.2,N,6
70,48100,RENT,15.0,MEDICAL,14600,10.52,0,0.3,N,11
40,31000,MORTGAGE,0.1,PERSONAL,17000,16.77,1,0.55,Y,5
43,31100,MORTGAGE,5.6,EDUCATION,19700,15.42,1,0.63,N,5
70,40700,RENT,3.7,PERSONAL,25900,17.79,1,0.64,Y,6
35,58200,MORTGAGE,1.2,EDUCATION,21500,12.22,0,0.37,N,4
38,60400,RENT,1.8,EDUCATION,10100,9.42,0,0.17,N,8
47,34600,MORTGAGE,9.1,VENTURE,23200,,1,0.67,N,9
45,28800,RENT,4.4,MEDICAL,5100,11.65,0,0.18,N,4
53,27400,MORTGAGE,0.1,PERSONAL,19700,22.49,1,0.72,N,2
49,93300,MORTGAGE,16.8,PERSONAL,13600,10.67,0,0.15,N,14
29,174400,MORTGAGE,5.5,DEBTCONSOLIDATION,12700,7.41,0,0.07,N,9
58,68600,RENT,2.9,HOMEIMPROVEMENT,18700,,1,0.27,N,6
46,13200,RENT,6.2,VENTURE,5100,13.78,1,0.39,N,12
34,74100,RENT,1.1,VENTURE,24400,12.07,0,0.33,N,13
40,104000,RENT,1.5,MEDICAL,9400,11.3,0,0.09,N,3
51,37900,RENT,0.8,PERSONAL,22200,18.63,0,0.59,Y,8
29,87900,RENT,2.5,VENTURE,10500,11.54,0,0.12,Y,8
42,97700,RENT,11.8,MEDICAL,19700,8.42,0,0.2,N,3
46,110100,RENT,2.5,MEDICAL,26600,12.28,0,0.24,N,2
46,39300,OWN,1.7,MEDICAL,18500,17.24,1,0.47,N,7
38,56500,MORTGAGE,6.1,HOMEIMPROVEMENT,9000,10.61,0,0.16,N,11
40,59900,MORTGAGE,10.2,EDUCATION,18700,12.39,0,0.31,N,6
45,111900,RENT,1.4,MEDICAL,18700,12.95,0,0.17,Y,3
51,43200,RENT,8.2,MEDICAL,26800,20.71,1,0.62,N,10
34,90900,MORTGAGE,1.8,EDUCATION,9400,9.05,0,0.1,Y,8
44,62900,MORTGAGE,1.4,MEDICAL,29800,16.48,0,0.47,N,3
55,91900,MORTGAGE,3.2,VENTURE,18300,11.88,0,0.2,N,4
43,82200,MORTGAGE,0.3,PERSONAL,10500,6.98,0,0.13,N,6
47,37800,RENT,9.9,VENTURE,14200,13.41,1,0.38,N,8
58,62800,OWN,10.4,PERSONAL,20500,,0,0.33,N,5
45,37100,MORTGAGE,5.7,EDUCATION,4600,11.08,0,0.12,N,8
57,53500,RENT,1.8,MEDICAL,10800,9.0,0,0.2,N,7
40,141700,RENT,0.9,MEDICAL,25000,9.89,0,0.18,N,3
54,42900,RENT,6.0,PERSONAL,6400,10.69,0,0.15,N,6
46,38700,RENT,0.5,EDUCATION,14600,,1,0.38,N,3
46,48900,MORTGAGE,2.6,EDUCATION,15600,14.76,0,0.32,N,5
48,78500,RENT,0.5,EDUCATION,9900,9.61,0,0.13,N,12
46,78200,RENT,2.8,VENTURE,12100,9.24,0,0.15,N,6
46,66000,MORTGAGE,0.7,PERSONAL,26100,17.37,1,0.4,N,6
62,34900,RENT,0.2,PERSONAL,5100,11.57,0,0.15,N,6
48,47300,RENT,3.0,PERSONAL,7600,11.53,0,0.16,N,2
54,117500,MORTGAGE,4.2,EDUCATION,25700,11.72,0,0.22,N,11
38,23500,RENT,2.9,VENTURE,8000,14.95,0,0.34,N,5
32,62500,RENT,1.0,EDUCATION,7900,10.02,0,0.13,N,7
33,48000,OTHER,0.4,HOMEIMPROVEMENT,15800,12.11,1,0.33,N,7
34,70100,MORTGAGE,0.7,EDUCATION,31300,14.52,1,0.45,N,8
58,58400,RENT,6.5,DEBTCONSOLIDATION,12900,,1,0.22,Y,16
33,23700,MORTGAGE,0.1,EDUCATION,14500,18.56,0,0.61,N,3
42,74900,RENT,,VENTURE,22600,,0,0.3,N,3
66,31700,RENT,9.2,DEBTCONSOLIDATION,18600,18.41,1,0.59,N,9
50,28300,MORTGAGE,10.6,PERSONAL,33100,23.22,1,1.17,Y,8
39,55700,RENT,10.5,VENTURE,16500,15.14,0,0.3,N,13
37,43200,MORTGAGE,5.5,EDUCATION,12400,13.0,0,0.29,N,6
40,34900,RENT,9.4,PERSONAL,10700,,0,0.31,N,4
46,43800,MORTGAGE,6.6,VENTURE,31700,18.78,1,0.72,N,11
41,36200,RENT,1.8,VENTURE,22000,20.23,1,0.61,Y,4
50,126800,MORTGAGE,7.0,EDUCATION,22400,10.43,0,0.18,N,3
62,64400,RENT,4.8,EDUCATION,8300,10.02,0,0.13,N,15
38,49700,RENT,0.1,HOMEIMPROVEMENT,13200,12.79,0,0.27,N,3
62,82200,MORTGAGE,7.7,HOMEIMPROVEMENT,3500,7.02,0,0.04,Y,5
45,48800,MORTGAGE,10.2,HOMEIMPROVEMENT,14700,12.75,0,0.3,N,4
41,47000,MORTGAGE,3.6,VENTURE,5500,11.83,0,0.12,N,6
37,90500,RENT,3.3,HOMEIMPROVEMENT,8300,10.01,0,0.09,N,2
48,37000,MORTGAGE,2.8,MEDICAL,9800,10.95,0,0.26,N,10
39,30900,MORTGAGE,6.3,MEDICAL,22300,19.88,1,0.72,N,9
49,77700,RENT,1.2,EDUCATION,6300,9.07,0,0.08,N,11
44,59300,RENT,7.4,VENTURE,26000,17.12,1,0.44,Y,2
40,59000,RENT,1.7,EDUCATION,15400,,0,0.26,N,6
43,44700,RENT,1.5,EDUCATION,6400,10.71,0,0.14,N,7
48,75200,MORTGAGE,8.3,EDUCATION,31600,14.66,1,0.42,N,2
42,25500,RENT,1.0,MEDICAL,1700,8.37,0,0.07,N,10
39,18700,RENT,9.9,DEBTCONSOLIDATION,7700,18.99,0,0.41,N,6
38,43500,RENT,19.1,MEDICAL,8100,11.1,0,0.19,N,11
50,76600,MORTGAGE,1.9,PERSONAL,24200,12.81,1,0.32,Y,6
35,107400,RENT,13.1,DEBTCONSOLIDATION,11000,13.35,0,0.1,N,8
